x,y,group
0.4240110674,-2.856946988,1
-0.68743031,3.3787920227,1
0.0400226937,-0.165656326,0
-0.577712961,0.8455873288,0
-0.797946217,-0.848931581,0
-1.844266068,2.406485076,1
0.8343270575,0.3120745363,0
-0.089103687,-0.072580027,0
-1.687001969,-2.930699139,1
0.1364514127,-0.041497727,0
-0.217047956,-0.135681713,0
-2.457609951,0.9689021408,1
1.0607904688,-0.338016592,0
-0.653731342,0.6079955892,0
-0.017050608,-0.260828968,0
-0.381014748,0.1838695856,0
-0.336094501,0.5050298039,0
0.5935322887,0.4391348031,0
-0.579096027,0.1496452177,0
-2.437619868,-0.961191528,1
-2.899059526,-2.009427108,1
-3.079613941,0.7404460667,1
-0.125447706,-0.198711767,0
-0.025185125,-0.295690183,0
0.0694107578,0.9923924003,0
3.2398067608,-0.692223102,1
0.0836021173,0.8087225922,0
2.3360594852,-2.143402732,1
0.0493521149,-0.005497329,0
0.3356213678,-3.591385065,1
3.0625929616,1.1804401003,1
-0.117704721,0.347803562,0
1.193212399,0.0069209616,0
-0.642385365,-0.474366957,0
2.8337623368,1.4538597132,1
0.9624044189,0.613721253,0
-3.649408107,-0.846893484,1
0.0418536339,0.0228368368,0
2.5917909283,-2.311751028,1
0.3174613142,0.7621928297,0
3.4431445985,-0.046538315,1
0.1702683312,0.1482362831,0
0.3652359651,-0.410634422,0
-0.955708427,0.7368742222,0
0.1962156979,0.2982277988,0
-0.749518355,0.2641458688,0
-2.677389124,2.4132045067,1
-0.32956365,-0.907885282,0
-2.895531813,2.1921906323,1
-0.314214487,0.4086228439,0
-2.607326339,2.1815481768,1
0.7407588409,0.0193804547,0
-2.998474905,-0.998459523,1
-1.658662759,-2.217907693,1
-0.235444036,0.9173732729,0
-2.504192779,2.6867270957,1
0.4268412898,-0.46245053,0
-3.492866327,1.2786153721,1
2.9919963237,-1.560229418,1
-0.215440438,-0.953237468,0
1.0128925705,0.4567209301,0
0.5519251375,3.5762647518,1
-0.200381234,-0.460665693,0
1.5854629807,2.8833266459,1
0.7825091653,3.7607176141,1
0.2091369902,0.3692627763,0
0.1901062021,-0.196879367,0
-0.015670935,0.0137889317,0
-0.269849887,-0.62882708,0
3.4605938053,0.9265961146,1
-0.898061463,-0.809154001,0
-0.505568145,-0.410375419,0
-1.002669672,-0.242947622,0
-0.27014241,0.7800570796,0
1.2198128906,0.0454772644,0
1.9991313362,1.6498905082,1
-0.051947596,0.2240135701,0
0.9202724017,0.0054106679,0
1.6375807017,-2.781470721,1
0.2616408442,-1.045140898,0
-0.370800709,3.8651359931,1
0.3717805275,0.9249810912,0
2.5582442016,2.3617034145,1
-1.868364831,-2.513364077,1
1.395420686,3.2751569768,1
-2.426266703,2.1398442729,1
-2.806293829,-1.043071141,1
0.6958785031,-3.683595847,1
-0.552449462,0.4388298754,0
0.2746736502,-0.342724307,0
0.3862993747,-0.258878206,0
1.5852031796,2.181961234,1
-0.774284529,2.3919625734,1
1.1413343583,-2.20393784,1
2.2553564817,2.534757665,1
-0.163739481,0.1542212709,0
0.1356680493,-0.299121715,0
1.1174499718,3.534248138,1
1.0721906103,0.3283044934,0
-0.083688648,0.0146932148,0
3.7454882216,0.1227277634,1
-0.02029353,0.0458443332,0
0.9787798831,-0.444118036,0
1.1854839048,-0.212614259,0
3.4519489418,1.3699027264,1
0.0692220331,-0.079955573,0
2.2087482533,-1.257093679,1
0.2700528513,-0.461463411,0
2.2227694564,1.5565969286,1
1.071945297,2.2620236572,1
0.9946189351,-0.488345441,0
0.133032768,-0.051195036,0
-1.112150494,-3.44137002,1
1.3559522759,2.5161917264,1
2.8626578821,1.17047417,1
-3.390858731,1.7911978946,1
3.6596220197,0.1898247256,1
-0.107784965,0.5827770446,0
-1.922723053,-1.791045483,1
-0.994588053,-0.229890062,0
-0.662760367,0.9774274369,0
0.5221726844,-0.694765362,0
-0.249606484,0.5947894059,0
-1.100657881,-0.09294209,0
3.1712449012,-2.272639777,1
-1.705265691,2.3040095348,1
2.0103302777,-1.964895591,1
-2.564771126,-0.023986966,1
-3.581190794,0.2539650549,1
-0.574842757,0.0094598682,0
3.1759276211,0.3791745571,1
0.4165615571,-2.601810069,1
-0.252848629,0.0197932828,0
-2.297281061,2.0073211101,1
0.0802115917,-0.161669493,0
-0.671593729,2.4377190654,1
-3.743027663,0.8900826257,1
-0.295669386,3.6668260066,1
-1.463775945,3.6232791194,1
-0.731590047,2.8745382248,1
-1.647726966,3.0521759587,1
-3.399156199,0.2231540862,1
-3.789744836,-0.329227828,1
2.28216484,2.0207387963,1
-0.532715626,0.552476213,0
0.4596450083,-2.823909303,1
-0.448079946,-3.162493152,1
-0.101050756,2.468857443,1
1.48424565,-1.966845481,1
1.2804070252,2.1281784652,1
-0.171284111,3.0843142728,1
0.2057752086,0.7645114748,0
-1.955100202,-2.345225432,1
-1.212691158,-2.967810504,1
0.927029587,0.6991685888,0
-0.881334431,-0.477446464,0
-1.317659254,-2.729995037,1
0.0085798005,-0.090814003,0
3.6382228955,0.9320666895,1
0.3194498523,-0.909202923,0
-1.503131508,2.7348898393,1
1.6521359198,-2.344247015,1
-1.540425794,-2.581081632,1
0.2945522922,0.9411302174,0
0.002776081,-2.954478553,1
-2.947530545,-1.379309194,1
-0.056271741,0.1120847652,0
2.8994367826,-2.203957544,1
0.8490602389,-0.028471321,0
-3.021797723,2.3868728891,1
0.5606597968,-0.218356703,0
2.4733629061,-1.132628293,1
0.4904568051,-3.06156435,1
-2.016492283,1.5810414183,1
2.5246137996,-1.802223698,1
-2.498179378,1.4789776304,1
0.1739535657,0.0286517616,0
0.7227133967,0.686073156,0
0.1990792303,0.8564542561,0
0.5391035899,0.2304496717,0
0.5441119723,-0.428011215,0
-2.982983956,1.0713580891,1
-2.512093558,-1.927031603,1
1.4458305625,-2.869395192,1
2.3897976063,-2.741916108,1
0.3119589118,3.7184879379,1
-1.057039952,-0.064424295,0
-2.900100212,-0.467248535,1
-1.650799569,3.2530854161,1
3.2446738015,-1.370728393,1
-0.094774521,-3.033037976,1
0.6438099041,0.7625667032,0
2.8157315894,2.1693877364,1
-0.239770992,-3.463507286,1
-3.337962563,1.8364965996,1
0.4491766019,0.6173649693,0
3.3379311257,1.7731561667,1
0.3000124252,0.079516673,0
-2.392061812,1.4901817868,1
-1.215077599,3.5832247145,1
0.2135461927,0.5353586027,0
-1.387052278,2.4338387187,1
-0.506396044,-0.972786633,0
-1.964665135,1.5783222233,1
3.6294243065,-0.254212369,1
0.281696534,0.0793769758,0
0.8256416265,0.4417783296,0
2.2628803939,-1.736512615,1
-0.587077359,-0.394153407,0
-1.011532205,-3.076187695,1
-2.258969904,-1.282904098,1
0.0979382809,0.2589486993,0
-2.952684815,-0.252401764,1
-0.075141566,-0.90267571,0
-1.063337632,-0.571449154,0
0.9483974385,0.3662594782,0
-0.446093227,-0.499581299,0
-0.069946337,0.2997347795,0
3.5449624694,-0.466973679,1
3.3094673381,1.811838577,1
0.0102802893,-0.048653409,0
0.1908985889,-0.700023734,0
2.6014685022,-0.966027835,1
0.8387478453,-3.320336932,1
0.3452766419,0.0608829434,0
2.90960768,0.3057822138,1
0.7448447816,-0.581213455,0
0.5686814738,3.5472679786,1
-2.544994489,2.6451327104,1
0.1741411814,-3.163906961,1
-1.524967871,-2.333156051,1
-1.647525946,-2.285858066,1
-0.055695009,0.4100067308,0
1.0860565322,-2.485827544,1
-0.767550038,3.0678897216,1
-0.009125646,-0.009095228,0
-2.680941754,-2.617839866,1
0.5088871809,-0.182497751,0
0.0220873384,0.1484233261,0
0.5936318785,-0.101291896,0
-1.142737749,3.4862071166,1
3.7377983543,1.0642200062,1
2.1036920683,1.7445292972,1
-2.166917706,-1.484837648,1
-0.186858441,0.0484344182,0
2.7222276629,0.5991650838,1
-0.333025636,3.852195861,1
0.5670594874,0.1020712709,0
-0.112266222,-0.609247442,0
-2.409237906,2.0893128934,1
-2.45779058,0.6793077056,1
-3.18896776,1.8399018661,1
-3.374187695,1.232940148,1
1.383516705,-2.576529871,1
0.7571351867,-2.555869787,1
-3.795858381,0.1056608704,1
2.452631709,-0.207639343,1
-1.169076912,-0.009063074,0
1.820660229,-3.207104694,1
-3.782311616,-0.799864564,1
0.239388208,0.2820661979,0
2.1230251072,-3.141061944,1
-1.037260577,2.4816738612,1
0.2353982276,-0.328567993,0
-1.844176893,1.8301015103,1
0.1885952451,-0.063994773,0
-1.637827232,2.9086341375,1
0.9017986599,-3.365818195,1
-0.009824285,-0.05409758,0
-1.691174188,-1.800360446,1
-2.214648619,-1.405334341,1
0.5154657141,-0.5336544,0
1.8537272267,-2.4145651,1
-0.736524897,0.2313640295,0
3.6996789209,-0.666208499,1
-1.105925402,0.3799745321,0
-3.533946519,-1.501879114,1
0.2853807516,-0.791283288,0
-0.896215162,-3.091852904,1
-0.808476392,0.5717475587,0
-2.418747459,-1.2992386,1
0.3513598918,-1.152262175,0
-1.24325859,2.5857282119,1
0.6962384959,-0.54078521,0
-0.355381866,-0.583862953,0
-0.299610666,-0.128904973,0
0.0272451114,-0.025690461,0
-0.682013702,-0.362985341,0
0.629470974,3.3447836061,1
-0.749315845,-0.291830505,0
-0.752828672,-0.70206742,0
0.0324639768,0.2720297255,0
1.0845944805,0.5330664459,0
-0.108854649,0.4089432009,0
0.2319938516,-0.548348787,0
-3.324628232,-2.058832455,1
2.5030793078,-1.763720371,1
0.2442569289,-0.381665005,0
3.6487284637,-1.114062821,1
0.4678950259,-0.856390024,0
-0.005042837,0.0119236082,0
-0.071047323,-0.469308491,0
-0.451872542,0.7678339086,0
1.0196148335,0.0190896972,0
-3.10685715,1.4255240983,1
1.8278737532,2.7533061305,1
-1.397965069,-2.576946468,1
1.7001287971,-2.188814886,1
-3.842881946,-0.272725318,1
-3.069426337,-1.555702035,1
3.012598778,-0.658725388,1
0.6670926602,-0.212301795,0
0.7127691273,-3.385327824,1
-2.937951338,2.0859340946,1
-2.543914572,-2.823326952,1
-0.102557294,0.3674349869,0
3.6315809595,-1.015041098,1
0.3984210354,-0.856277632,0
-1.381532882,2.1997061449,1
-0.189072985,-0.589047284,0
-0.413884707,0.6237301216,0
1.507331784,-2.988846599,1
1.3092466318,-3.42176856,1
-0.053571007,-0.332284019,0
-0.019453914,-3.638142111,1
2.7611416865,1.5791205922,1
3.0914275138,-1.509773103,1
-0.520145951,0.0317676449,0
2.6608697614,0.1679217317,1
2.6970709712,-0.299853108,1
-0.26452918,0.1648622803,0
-0.399528427,-3.736213936,1
3.1412111469,2.0379633825,1
3.8587763533,-0.457745841,1
-0.457445105,0.1295505629,0
-0.006728658,1.1357912288,0
3.4425684819,0.2632730158,1
-3.51719625,-0.849651682,1
-3.542851035,-1.525109832,1
0.9082212403,2.4650338981,1
-0.488638703,-0.787235969,0
3.0559038158,-0.807878693,1
-1.662375085,2.5501627796,1
-3.284316132,-1.878743373,1
3.570190463,-1.610872029,1
1.6319613859,-2.395350029,1
0.8546770439,-3.238089113,1
-1.090782558,-0.25717425,0
0.2461004257,0.8864407728,0
-1.888395739,3.0276382219,1
-2.138792071,3.1792878386,1
0.2581368009,-0.315969721,0
-1.499059036,-2.615834966,1
-0.241833899,0.1076196394,0
-2.848215628,-0.265563,1
-0.00626708,-0.018691809,0
0.5895997439,0.5929181692,0
-0.033963647,-0.079367642,0
1.0251902963,3.0458888692,1
2.0351504783,3.2910602863,1
1.4710418078,-2.148888324,1
3.8242312834,-0.555229428,1
-0.729109214,-0.124465757,0
2.3198341961,2.0329394929,1
-3.441506797,-1.321908712,1
-0.218008862,-0.647810491,0
0.8033375342,-0.320514564,0
0.2600142699,-0.901477486,0
-0.621993518,-0.075691985,0
0.2198340299,-0.171078931,0
0.4281422775,-0.31942713,0
0.3068441512,2.4630039326,1
3.4206744581,0.632992982,1
-2.34577621,1.023017519,1
-0.604792436,-0.475209829,0
1.7349812845,-2.516103404,1
1.9036017163,-1.909723597,1
-2.043596646,-2.675337318,1
-0.612327864,-2.631942219,1
-0.142657858,-0.185994429,0
-1.183857765,-0.05173225,0
-0.001373848,0.1285139495,0
-3.507785263,-0.471631727,1
3.2765538229,-1.508513155,1
0.1769063821,0.1924512157,0
-0.273446468,0.9900774915,0
-0.063536193,-0.140283236,0
3.2914393681,0.3432694094,1
-0.169436716,0.5451079258,0
-0.44255623,0.6399093147,0
0.0725798395,0.2955996326,0
-0.704652116,-0.390275119,0
-3.612215901,0.6673752346,1
-0.394090946,3.2490146791,1
-0.033087697,-2.940129108,1
-3.213114091,0.0811884409,1
1.2776501914,2.8851116161,1
0.8040505849,0.8563425434,0
3.4223970935,-0.769705887,1
-0.733767751,0.4930123991,0
-0.495263629,-0.539235045,0
0.0264616226,-2.916590624,1
-1.012847735,0.4093460989,0
-0.257635864,-0.361472904,0
-0.404770846,0.5409806165,0
-0.926914623,-0.399462219,0
0.4773223365,0.6213915301,0
0.3165991335,-1.116692321,0
-1.794694841,-2.688630972,1
0.5956576088,3.1077898799,1
-0.578446807,0.0057807867,0
-2.451570496,0.8146058658,1
0.8568505949,-0.559116068,0
2.8222492759,-2.013009831,1
-3.246822217,0.2585805512,1
2.994930074,0.2030765442,1
0.0029559281,0.3026365246,0
0.4631637988,0.0027305826,0
1.9889844199,-3.277864302,1
-0.603088138,0.2934686943,0
-0.02559385,0.0251050054,0
-0.005774161,0.0167953887,0
-1.010681523,0.3461884251,0
0.0496470865,-0.008672797,0
0.4569848154,-0.366301988,0
3.5274940143,0.4013079178,1
-0.453529322,0.8877987624,0
-2.755853611,-2.735063639,1
-0.377015343,-0.351732525,0
-0.192105763,-0.088750614,0
0.8136844948,-3.321117112,1
0.0285319364,3.6227572825,1
3.2579149809,1.0955969594,1
-0.039725859,-0.468233964,0
-0.060662666,0.7438845144,0
0.3113311309,-0.51819705,0
-0.637852764,-0.384182591,0
-0.430838114,2.4338026355,1
2.0491472417,2.0932754621,1
-3.124991404,0.532373181,1
3.5068455148,-1.270192581,1
-0.630945647,-0.379417172,0
0.261217347,0.0301499504,0
0.1774481835,1.1742016832,0
-0.426201981,-0.70878032,0
-3.682324501,-0.447161483,1
-2.145014615,1.9192904848,1
-3.303120228,0.463858153,1
-2.105084328,-1.529837233,1
1.4293288268,-2.825564705,1
-1.977149584,2.3945647548,1
1.054290233,2.2271516168,1
-0.331944473,-2.974786531,1
-0.590729753,0.4397184143,0
-2.737081369,2.0652171382,1
2.2145725078,2.1277803338,1
0.1790605913,0.2674749194,0
-0.283615734,0.2750289577,0
3.3656670251,1.7691593829,1
-0.373626133,0.7098450506,0
2.5298928158,-2.09653154,1
0.3233857563,-3.075481999,1
-2.203686352,-2.783038261,1
-2.848914469,-2.651630713,1
-0.651132616,0.112733763,0
-2.832869251,-0.236503079,1
3.4303094666,-1.539062575,1
1.7801580325,-3.357496186,1
-3.048518441,1.0514038059,1
-2.331845234,2.8646392463,1
0.1896506127,0.0624016082,0
-1.106506031,-0.114886277,0
0.9540341347,0.7028666665,0
-0.641843302,0.4055139815,0
0.733802634,-0.299530928,0
-0.434925614,-0.47447266,0
-0.184819249,-0.084108835,0
2.7971000249,-2.21189394,1
0.770665371,-0.278616935,0
-0.397810494,0.7955905161,0
-1.020270578,0.4844440228,0
-2.474617303,1.8137667551,1
-0.460701793,0.2125398307,0
-0.054385831,-0.823380222,0
0.3684305851,-0.261733221,0
-0.91239233,-0.36949547,0
0.0413439969,0.2831698797,0
0.0586911502,0.306891464,0
-0.333840898,0.6845463024,0
0.1258110399,0.211525044,0
0.1291951443,0.311534586,0
2.4473745647,1.8492970182,1
-2.482746335,-1.280101671,1
-0.575371417,-0.459567445,0
-1.015174833,-0.402812081,0
0.5178653415,-3.638190438,1
-1.591310554,3.1176985512,1
0.0114830626,-0.176178926,0
1.8684758093,2.4445561973,1
0.0544170884,-3.10471805,1
2.9946496761,0.5039922236,1
-0.172305981,3.2148587946,1
2.091827886,-1.836653283,1
2.7450390203,0.6112877813,1
-0.000106457,-0.078029686,0
0.415889316,-3.469815181,1
0.1156308032,-2.505610509,1
0.7887053951,-0.86557595,0
-1.14611126,2.3788457448,1
-2.280143402,2.3113526226,1
2.5716216461,-1.357285792,1
3.6037379717,-0.867259168,1
-3.781695349,0.2784682571,1
0.1855288895,-0.589698582,0
0.4446888482,0.6251502286,0
0.7392702493,-3.235121237,1
0.0091200943,-3.713873353,1
-0.806408619,-3.019845653,1
0.2056003263,0.4002118841,0
-0.376282041,-3.701998757,1
2.6073137045,2.0401093137,1
-3.295822073,-1.452624479,1
0.1941819902,0.0489786223,0
-3.6208437,-0.025511372,1
-1.811262401,-1.981075839,1
0.3382918755,-0.90641502,0
2.7859472134,1.740490796,1
0.0824121319,0.3473794026,0
-3.122803262,-0.707627411,1
2.1541822863,1.7269465861,1
0.4275409582,0.2367952344,0
0.3691713863,0.9395875555,0
2.1794889594,-2.321701544,1
1.8510179877,-2.447622061,1
0.0043462279,0.039891252,0
-0.324981305,-1.015293984,0
0.1450486041,-0.129770396,0
0.0113528322,-1.033698706,0
1.9703770735,-2.188295442,1
0.0443493206,0.1621922851,0
-0.353699617,-0.184963347,0
0.8545082439,-0.149052244,0
-3.869367731,0.2345544394,1
-2.408234138,2.6658354057,1
-2.482692082,-2.749080357,1
0.5690287373,3.4660173662,1
-3.025883194,0.0918698277,1
-0.394453335,-3.893548516,1
1.1547200839,2.4518294992,1
-1.102512958,-0.383287592,0
-0.700331271,0.6866412515,0
0.3577099187,0.0399921138,0
0.612119231,-0.524272469,0
0.5740387024,-0.41239264,0
0.4134441912,-0.287978919,0
0.2768457104,0.764494355,0
0.2330744084,-3.516969177,1
-0.334855786,1.0247025801,0
-2.616197754,0.7339025308,1
-0.46761929,0.4310698457,0
0.9465043992,2.9774237528,1
-1.570127261,2.1808962878,1
-0.567482662,0.9361489364,0
-1.022178259,-0.658490735,0
3.0100806797,1.9285414281,1
-0.136146712,0.6876379236,0
-0.151172737,0.5757689894,0
2.0434773138,-3.192470698,1
2.3765061724,-0.954680824,1
-1.792041392,2.1981746021,1
-0.601738611,0.4435675339,0
-2.37507807,1.0316773604,1
3.0074608733,-0.169144154,1
0.0889702507,-0.450780246,0
-1.807877633,-3.331117438,1
0.0962240956,0.3583164843,0
-2.371357819,-3.105204734,1
0.0812473429,-0.708580592,0
0.0743240953,-0.128325771,0
-0.076984172,-0.070761765,0
2.0881483626,-2.939811854,1
0.1988425373,-0.034364268,0
1.6420312489,-3.113681434,1
0.5390669724,2.6199621057,1
-0.399737617,-0.187138962,0
-3.493057058,-0.294453254,1
-1.504521067,-2.093586734,1
-1.200424545,0.250320746,0
0.1834533119,-0.019273512,0
-0.872286463,0.2521588996,0
1.651009692,2.1148532988,1
3.3355651182,-0.991460809,1
0.921997093,0.3773554777,0
-0.168199831,0.0019500713,0
-1.147064925,-0.347146133,0
0.3066319388,-3.458842695,1
0.6385750846,3.597113813,1
0.159344869,2.5030250537,1
-0.026832883,0.2591854233,0
-1.876509558,-2.267901219,1
0.2626994362,-0.505726349,0
2.1667657813,-2.00309269,1
-0.423943115,0.742394173,0
-1.448606461,-3.30608961,1
-0.99001694,-2.433649845,1
-2.978205981,-0.466067164,1
0.0185292768,-0.008987133,0
-0.036420747,0.0177105442,0
0.0702206861,0.5623701078,0
0.2975982272,0.330794997,0
0.008748343,0.0298888523,0
0.6299689034,3.7164311703,1
1.027535303,0.501742404,0
-2.597782449,-0.82413382,1
0.493470949,0.6408135342,0
0.6493897803,0.7885090642,0
0.5782476349,-0.16096741,0
-3.759820482,-0.669903312,1
3.3532398425,-1.437109296,1
0.8644056524,-0.410720471,0
2.7232404342,-0.343427033,1
0.1812802651,-1.119207765,0
-1.887003825,-1.899767747,1
-0.699923183,-0.665272853,0
2.3974251663,0.9217553943,1
-0.635503572,-0.47198524,0
-1.80916723,-1.937294315,1
-0.116911754,-3.808832277,1
-0.524652262,3.4407311667,1
-1.008386473,0.6241476296,0
0.6536507747,-0.664326285,0
3.5037668153,0.5052276634,1
-2.861369679,2.4029915022,1
0.0345028048,0.2137226987,0
-2.132279805,1.3602347803,1
0.4290573472,0.6485349227,0
-0.024024412,0.0396429351,0
3.0330364963,-1.532459059,1
0.5619611447,-2.480287638,1
1.0345771359,0.2922925893,0
-3.108625824,-1.337121502,1
1.4726752434,-3.30804457,1
-0.017829264,2.9512758667,1
0.3532683353,0.0784145215,0
-3.315601923,1.5291908453,1
-0.499517047,0.2951335766,0
0.2696350736,0.7268496182,0
-3.826768903,-0.055073725,1
0.6213200076,2.8298359003,1
-0.624403367,0.0338295969,0
-0.259931451,1.1952170076,0
2.3325896872,1.5588954576,1
-2.182124113,1.4996703274,1
1.7268478562,3.0648080549,1
-1.13029376,0.1746022911,0
-0.200364824,0.4566922901,0
-2.244740516,-2.122402589,1
0.3222762808,-0.200685628,0
0.2705842142,-0.143544293,0
3.3382197409,-1.780803926,1
-3.803573617,-0.139379069,1
-0.562018139,-0.589199989,0
0.9746209484,0.6903934283,0
-0.228425098,-0.185550089,0
2.2332618742,-1.267243848,1
3.3725941501,0.8310635741,1
2.9667008449,1.5659399459,1
-0.680240477,-2.64474497,1
-1.419380259,2.4277423977,1
-1.859182856,1.7346364383,1
0.901255285,-0.264797386,0
-0.580131136,1.0548815646,0
1.7077891098,-2.978092585,1
-2.413106585,-0.799850074,1
0.8995892675,-0.756521781,0
0.3382558781,0.205802984,0
-1.537131167,2.6275798619,1
0.278912137,3.2575256002,1
2.4873362421,0.2804041852,1
-3.115175195,-1.192080917,1
0.1479299663,0.8113892188,0
-0.056714883,-3.133426941,1
-0.194808381,-2.556627968,1
-2.681027682,-2.640320207,1
2.1891311335,-1.744683205,1
-0.027521888,-0.007291424,0
0.5086040992,-3.515642786,1
1.8738580634,-1.710139816,1
2.279274688,-1.188153701,1
-0.65038725,-0.070374613,0
0.3794488996,0.0524324648,0
0.4341569466,-0.261005115,0
-0.190793539,-0.965758441,0
1.8723113076,1.724539304,1
2.9570824791,1.000560697,1
-1.779566557,3.083999601,1
-0.026388739,-0.022353081,0
-0.483082666,0.3252510184,0
0.2719062443,-0.312273581,0
-2.544409471,-1.635013391,1
0.1043565743,-0.47735974,0
1.4482678379,3.1766183823,1
0.1489969389,-1.056736557,0
-0.086079518,-3.622149396,1
2.7467916263,-0.261105135,1
2.2166889896,2.6293790916,1
0.1105998903,0.7157117296,0
3.4294518046,-1.429906718,1
1.7849385134,-3.377720329,1
-2.019853242,-2.69564048,1
0.7617698366,3.2721056172,1
-3.359094247,-0.193259129,1
3.0462556435,-2.262749648,1
0.706753116,0.6572604074,0
3.3113303452,-1.813275088,1
0.7033777062,0.0143289246,0
-0.235677699,-0.156985957,0
0.0193798379,0.0031437669,0
-2.041753843,-1.688706417,1
0.084877217,-3.295493491,1
-0.810090438,0.4557036586,0
0.1464649014,0.0781095547,0
0.1913274849,2.5208936688,1
0.5155820222,0.3563117368,0
2.5150518368,-1.340452629,1
0.2682539452,-0.117815243,0
0.5585529475,-0.132890845,0
0.4788748928,2.7397549776,1
-0.250943644,-0.249397933,0
0.0675056039,0.6442951644,0
0.0142536793,-0.14565368,0
2.284989833,-1.571516977,1
0.1891045081,-0.178811649,0
-2.449815512,1.0371178347,1
0.5737968412,0.4450040645,0
0.4691596737,0.6831159958,0
-0.005944731,-0.29358141,0
-0.479634494,-3.163660077,1
-0.015878142,-0.083619017,0
-0.063654291,0.0921954328,0
0.7782555819,-0.32210955,0
-0.891508938,0.8216416118,0
-0.165976613,-0.597549999,0
-0.043669246,0.7870133123,0
0.7905117538,0.7572178454,0
3.2062907975,0.8190660465,1
-0.874539913,-0.423249208,0
-2.204604703,-1.34929855,1
1.8899233463,-2.162125772,1
-0.421037877,0.1061128273,0
-3.562903087,-0.66160577,1
-1.442323389,-2.854894936,1
1.006253268,-0.601548748,0
-0.470002673,-0.851551067,0
-2.907801318,1.5150980986,1
-2.006500845,1.4723800207,1
2.7802837414,-0.460453037,1
3.1620541595,-1.181028325,1
-0.525712283,-0.963217062,0
0.9294687101,-2.543639429,1
-1.170337661,-3.085032586,1
-2.612324906,-1.636920932,1
0.0997503863,0.0964069521,0
2.2574994309,-2.380275107,1
0.0160310619,0.2955551599,0
-0.848166677,-0.807221643,0
-0.13243936,-0.758628295,0
-2.974056908,0.4976354512,1
-0.620606276,-1.027711995,0
-0.916062252,0.5083647042,0
-3.607165963,0.6958415585,1
0.9849289258,2.3585567554,1
-0.196824672,1.1979621606,0
0.1822689484,1.0817811938,0
-0.867653188,0.7357775307,0
3.6244591082,-1.053922797,1
-1.029990653,0.3947091158,0
-0.082824822,0.0347425032,0
0.0951910945,-0.243590747,0
0.1501843334,0.2743565618,0
0.4724572389,-0.313673672,0
3.3943380285,0.3846052545,1
-2.501132514,0.0324711151,1
-1.742393294,2.2805406784,1
-3.096735973,-1.813217747,1
-0.075582757,-0.411643274,0
0.7891743904,-2.892359525,1
-2.339527706,2.315573833,1
3.741965322,0.7905284492,1
0.8509944051,3.4400017627,1
-0.355521102,0.164943454,0
0.1169914776,0.3250554696,0
0.00606658,0.0102597937,0
3.6269183645,-1.308615211,1
-0.24064449,0.307990282,0
1.527000042,2.7406086982,1
-3.193755852,-1.994699558,1
0.3409324248,0.8949906937,0
2.9092963144,-1.859960052,1
-0.387937425,0.7770367346,0
3.4155369599,-0.872709779,1
-2.569617501,-1.740467787,1
-0.224153809,1.0524688819,0
0.5833965721,-3.845554437,1
-0.266168666,2.5415866407,1
-2.640640429,2.1193582965,1
-2.326672231,-0.880045463,1
0.6058099576,-3.119227852,1
-1.617729472,-2.174776135,1
0.7313202949,-0.161073418,0
-0.369561923,-0.684905869,0
0.5955312808,2.5660491031,1
0.1184833352,-0.257498169,0
-0.291917032,-0.435627434,0
-3.37421507,0.1430856035,1
-0.993143569,0.4888692134,0
1.8324260299,2.3408008618,1
-0.35129537,-0.620005431,0
-0.035243608,-0.015895508,0
0.9192202178,2.8739782401,1
2.8541471616,0.4379948717,1
-0.257376884,0.3978922709,0
0.836458024,0.3475202183,0
0.2884259743,0.1022147153,0
2.9983648174,0.0383047757,1
-0.823099665,-0.322602179,0
-0.450031337,0.7248426367,0
0.7796865438,-2.99923612,1
-0.124798527,-3.577733842,1
0.0118198152,0.0471308506,0
0.0310736111,-0.031733989,0
1.2448165064,-2.791815456,1
-1.592478387,2.5632178448,1
-0.569082388,0.4070516183,0
-3.11524606,-0.248724851,1
-2.800082667,1.4224402866,1
-0.697315823,0.8454392001,0
2.4758353563,1.9062683996,1
0.0412820598,-0.152158184,0
-1.339719393,2.3514855568,1
1.4750714834,2.1397388424,1
-2.52173156,-0.032057603,1
0.0850917413,0.7680407923,0
3.2844336201,1.3770163766,1
-2.264869984,2.8414637483,1
-0.331033023,-0.232406035,0
-0.711201877,0.8799908368,0
-2.782192947,-0.329664818,1
-2.401136085,0.6739781951,1
0.3309619258,-2.596910203,1
0.7485060295,-0.386719893,0
0.0565200603,0.9303141785,0
-1.171838535,3.6136677697,1
-1.961743721,2.4939358981,1
0.6435318292,-0.110418483,0
-0.037369235,0.0322692667,0
-0.803540551,0.0381197113,0
-0.167905598,-0.509381916,0
0.2060184364,-0.750017188,0
-1.176013993,2.8514454577,1
2.9187398203,-0.933458199,1
0.077049923,-0.091968607,0
-2.67457036,-1.02648698,1
-0.034483926,0.01041228,0
2.3085791829,1.5839605304,1
-0.019459164,-0.009729672,0
-0.331955675,-2.755581314,1
0.3663681952,2.5556937292,1
-0.235146885,-0.102172748,0
0.8499531759,2.4207459407,1
0.0080512564,0.576118459,0
-0.587785166,0.7140882994,0
2.2703757566,2.763104118,1
3.2938688861,1.6098633627,1
0.2252455721,-2.904926592,1
0.6999525255,2.3631712629,1
0.1425805277,0.9829270686,0
-1.707718062,-2.132896565,1
-0.044193912,-3.519842794,1
